FinancialId,dateKey,storeId,Revenue,COGS,operatingExpenses,marketingExpenses,taxAmount,grossProfit,netProfit
1624,20240322,8,3948.37,2347.42,611.7,288.39,153.95,1600.95,546.91
1625,20240322,9,3490.75,2289.41,591.37,228.62,160.56,1201.34,220.79
1626,20240322,10,1485.4,937.66,208.77,64.79,58.66,547.74,215.52
1627,20240322,11,3414.15,1796.66,493.95,223.21,138.51,1617.49,761.82
1628,20240322,12,2567.99,1615.62,515.62,109.5,111.26,952.37,215.99
1629,20240322,13,2237.89,1398.71,379.64,115.59,101.83,839.18,242.12
1630,20240322,14,1669.37,888.49,219.43,119.47,74.2,780.88,367.78
1631,20240322,15,4641.0,2707.33,765.5,254.9,219.29,1933.67,693.98
1632,20240322,16,2092.25,1571.79,394.74,135.66,98.39,520.46,-108.33
1633,20240322,17,3603.11,2464.73,783.99,153.11,126.24,1138.38,75.04
1634,20240322,18,1978.26,1342.23,356.02,139.85,75.3,636.03,64.86
1635,20240322,19,3668.49,2201.96,593.86,241.02,175.05,1466.53,456.6
1636,20240322,20,1702.03,1129.63,302.81,73.87,81.89,572.4,113.83
1637,20240323,1,3770.99,2610.26,556.22,266.34,133.32,1160.73,204.85
1638,20240323,2,2391.07,1387.69,358.75,103.13,101.38,1003.38,440.12
1639,20240323,3,2751.5,1648.65,457.69,195.2,94.7,1102.85,355.26
1640,20240323,4,2834.34,1774.3,527.03,181.9,90.19,1060.04,260.92
1641,20240323,5,5635.64,3681.61,1119.99,346.72,180.19,1954.03,307.13
1642,20240323,6,2432.3,1587.41,454.52,180.76,120.43,844.89,89.18
1643,20240323,7,805.82,555.59,109.05,46.05,36.34,250.23,58.79
1644,20240323,8,2463.0,1551.97,341.9,186.41,97.65,911.03,285.07
1645,20240323,9,3212.01,2042.98,506.18,168.79,129.76,1169.03,364.3
1646,20240323,10,1723.66,1083.6,214.77,126.56,56.08,640.06,242.65
1647,20240323,11,3152.46,2060.33,615.16,238.79,135.53,1092.13,102.65
1648,20240323,12,3822.97,2593.75,734.35,147.35,162.95,1229.22,184.57
1649,20240323,13,1936.81,1162.43,317.85,141.1,68.91,774.38,246.52
1650,20240323,14,1747.58,857.4,232.53,94.83,76.27,890.18,486.55
1651,20240323,15,4740.08,2758.76,693.44,332.3,169.8,1981.32,785.78
1652,20240323,16,1798.67,1175.83,266.16,69.36,76.78,622.84,210.54
1653,20240323,17,4340.78,2883.85,785.32,218.87,180.28,1456.93,272.46
1654,20240323,18,2679.27,1835.01,343.16,164.19,111.93,844.26,224.98
1655,20240323,19,3703.03,2238.48,631.64,117.32,124.87,1464.55,590.72
1656,20240323,20,4013.03,2388.32,874.33,159.12,123.23,1624.71,468.03
1657,20240324,1,3409.73,2028.2,442.94,145.35,168.72,1381.53,624.52
1658,20240324,2,2923.77,1714.52,515.64,121.12,92.72,1209.25,479.77
1659,20240324,3,2496.95,1308.09,478.36,129.98,75.38,1188.86,505.14
1660,20240324,4,1297.06,757.41,205.73,80.59,47.71,539.65,205.62
1661,20240324,5,5007.8,3039.88,1019.62,291.39,168.59,1967.92,488.32
1662,20240324,6,4183.54,3061.2,870.55,191.15,204.27,1122.34,-143.63
1663,20240324,7,3602.16,1959.43,599.66,187.27,112.76,1642.73,743.04
1664,20240324,8,3261.68,2223.68,580.21,176.27,151.72,1038.0,129.8
1665,20240324,9,2428.74,1687.71,508.88,78.67,74.49,741.03,78.99
1666,20240324,10,1356.59,897.47,297.15,45.94,50.09,459.12,65.94
1667,20240324,11,2678.08,1582.02,407.32,180.81,113.05,1096.06,394.88
1668,20240324,12,1050.77,655.66,190.78,77.83,33.52,395.11,92.98
1669,20240324,13,1374.93,1015.63,239.94,69.24,45.93,359.3,4.19
1670,20240324,14,3617.97,2292.98,792.38,216.56,110.38,1324.99,205.67
1671,20240324,15,4795.15,3101.43,787.4,241.31,229.9,1693.72,435.11
1672,20240324,16,4220.37,2756.75,913.04,292.13,136.41,1463.62,122.04
1673,20240324,17,695.96,443.0,137.23,49.56,32.38,252.96,33.79
1674,20240324,18,6380.95,3670.01,889.31,371.33,304.44,2710.94,1145.86
1675,20240324,19,2481.32,1556.26,372.03,164.66,75.35,925.06,313.02
1676,20240324,20,5266.0,3199.65,688.32,227.99,199.05,2066.35,950.99
1677,20240325,1,4749.17,2946.97,587.83,263.06,232.22,1802.2,719.09
1678,20240325,2,4633.64,2865.61,806.99,331.71,163.72,1768.03,465.61
1679,20240325,3,2162.99,1320.32,338.03,85.19,67.52,842.67,351.93
1680,20240325,4,3556.98,2421.49,484.37,109.16,161.98,1135.49,379.98
1681,20240325,5,6152.87,4007.23,1293.52,419.66,185.39,2145.64,247.07
1682,20240325,6,2569.48,1753.28,377.74,97.62,117.9,816.2,222.94
1683,20240325,7,3178.04,1991.13,577.87,213.77,140.17,1186.91,255.1
1684,20240325,8,2821.13,1764.48,512.47,204.57,102.86,1056.65,236.75
1685,20240325,9,1484.05,1015.76,292.54,114.88,59.07,468.29,1.8
1686,20240325,10,8556.64,5783.1,1166.62,624.01,365.23,2773.54,617.68
1687,20240325,11,5640.53,3543.21,707.06,340.53,252.68,2097.32,797.05
1688,20240325,12,1809.57,1244.75,381.86,58.67,62.43,564.82,61.86
1689,20240325,13,3800.85,2370.68,648.39,153.87,124.85,1430.17,503.06
1690,20240325,14,2042.0,1343.67,283.32,114.56,73.59,698.33,226.86
1691,20240325,15,3190.03,2241.08,501.01,226.3,146.04,948.95,75.6
1692,20240325,16,6012.17,3293.89,745.93,250.48,288.21,2718.28,1433.66
1693,20240325,17,4226.49,2672.58,682.75,255.74,133.63,1553.91,481.79
1694,20240325,18,3128.29,1970.84,491.86,98.72,152.55,1157.45,414.32
1695,20240325,19,1470.36,902.35,314.75,101.41,61.55,568.01,90.3
1696,20240325,20,1560.35,1024.26,194.01,105.06,52.87,536.09,184.15
1697,20240326,1,3449.56,2029.4,445.17,184.13,131.51,1420.16,659.35
1698,20240326,2,3611.98,2345.26,749.54,122.95,116.18,1266.72,278.05
1699,20240326,3,2170.78,1585.7,457.65,152.33,65.32,585.08,-90.22
1700,20240326,4,1663.65,1095.49,324.5,103.76,67.73,568.16,72.17
1701,20240326,5,2472.32,1313.71,371.86,133.08,112.86,1158.61,540.81
1702,20240326,6,6382.72,4152.82,774.2,266.89,235.08,2229.9,953.73
1703,20240326,7,2108.97,1379.99,432.18,85.3,100.63,728.98,110.87
1704,20240326,8,2772.99,1689.99,602.36,123.04,92.11,1083.0,265.49
1705,20240326,9,2108.57,1281.67,368.89,153.19,83.2,826.9,221.62
1706,20240326,10,2488.58,1646.22,499.31,113.3,76.63,842.36,153.12
1707,20240326,11,1391.02,976.69,279.49,67.09,62.17,414.33,5.58
1708,20240326,12,4931.45,3234.46,624.16,393.78,200.51,1696.99,478.54
1709,20240326,13,5414.96,3540.46,826.99,240.13,267.57,1874.5,539.81
1710,20240326,14,6220.98,3676.83,1025.63,493.52,232.0,2544.15,793.0
1711,20240326,15,4166.69,2952.69,714.05,315.83,172.96,1214.0,11.16
1712,20240326,16,4722.27,2818.16,944.78,230.85,146.85,1904.11,581.63
1713,20240326,17,3066.37,1955.07,568.2,160.08,96.73,1111.3,286.29
1714,20240326,18,3010.86,1833.05,634.62,240.43,141.14,1177.81,161.62
1715,20240326,19,2607.15,1425.98,425.18,128.96,119.32,1181.17,507.71
1716,20240326,20,5602.88,3323.47,770.5,247.5,207.23,2279.41,1054.18
1717,20240327,1,2107.21,1309.41,298.24,124.03,88.3,797.8,287.23
1718,20240327,2,3912.19,2381.29,701.24,180.94,137.17,1530.9,511.55
1719,20240327,3,1468.5,1006.36,215.99,74.4,51.83,462.14,119.92
1720,20240327,4,4291.64,2609.78,859.44,269.41,168.01,1681.86,385.0
1721,20240327,5,2009.66,1293.83,326.65,101.77,77.04,715.83,210.37
1722,20240327,6,1349.61,866.75,286.4,45.12,56.89,482.86,94.45
1723,20240327,7,1071.2,649.11,178.26,85.12,43.93,422.09,114.78
1724,20240327,8,4314.42,2427.23,685.24,161.62,134.43,1887.19,905.9
1725,20240327,9,5876.22,3747.24,897.05,198.63,259.52,2128.98,773.78
1726,20240327,10,4343.76,2704.43,634.19,149.48,216.36,1639.33,639.3
1727,20240327,11,1615.12,953.25,262.47,50.11,76.54,661.87,272.75
1728,20240327,12,3242.97,2160.12,505.62,257.88,103.82,1082.85,215.53
1729,20240327,13,3428.86,2370.28,514.98,229.74,126.13,1058.58,187.73
1730,20240327,14,2093.46,1347.5,439.68,156.38,73.4,745.96,76.5
1731,20240327,15,7497.58,4718.72,1080.96,413.07,319.67,2778.86,965.16
1732,20240327,16,4449.28,2757.5,951.61,220.86,154.63,1691.78,364.68
1733,20240327,17,3468.25,2219.71,446.37,218.54,139.14,1248.54,444.49
1734,20240327,18,2734.17,1463.63,363.76,114.2,97.28,1270.54,695.3
1735,20240327,19,3515.11,2296.32,732.46,132.02,108.46,1218.79,245.85
1736,20240327,20,3272.52,2199.39,510.27,230.34,126.65,1073.13,205.87
1737,20240328,1,1966.94,1261.57,399.84,151.09,76.13,705.37,78.31
1738,20240328,2,3556.4,2321.78,631.61,116.0,142.19,1234.62,344.82
1739,20240328,3,760.89,490.68,106.99,32.29,34.22,270.21,96.71
1740,20240328,4,2480.63,1451.57,357.79,129.09,111.88,1029.06,430.3
1741,20240328,5,3146.19,1827.23,604.42,135.08,145.08,1318.96,434.38
1742,20240328,6,1254.2,811.3,214.87,75.62,55.82,442.9,96.59
1743,20240328,7,1310.34,791.88,218.66,58.56,49.0,518.46,192.24
1744,20240328,8,2155.77,1434.46,447.28,125.74,78.47,721.31,69.82
1745,20240328,9,1731.2,1116.16,313.05,74.46,80.31,615.04,147.22
1746,20240328,10,1943.17,1155.44,390.26,75.01,64.07,787.73,258.39
1747,20240328,11,3463.68,2144.65,498.17,134.55,153.78,1319.03,532.53
1748,20240328,12,2037.19,1482.57,423.74,100.41,70.13,554.62,-39.66
1749,20240328,13,2756.3,1689.36,365.19,192.76,109.73,1066.94,399.26
1750,20240328,14,1202.63,796.51,251.94,37.25,58.97,406.12,57.96
1751,20240328,15,6587.77,4146.0,1097.82,299.34,324.23,2441.77,720.38
1752,20240328,16,3594.83,2327.33,468.34,188.48,160.24,1267.5,450.44
1753,20240328,17,4587.73,2908.25,555.92,308.71,166.78,1679.48,648.07
1754,20240328,18,1379.9,1022.33,175.76,79.63,57.92,357.57,44.26
1755,20240328,19,5060.05,3122.28,749.09,308.34,188.54,1937.77,691.8
1756,20240328,20,503.36,298.68,109.5,16.14,23.82,204.68,55.22
1757,20240329,1,4284.51,2886.4,911.51,193.5,147.13,1398.11,145.97
1758,20240329,2,3243.35,1868.01,681.58,175.63,102.45,1375.34,415.68
1759,20240329,3,4328.94,2770.3,810.35,163.2,154.54,1558.64,430.55
1760,20240329,4,1758.6,1120.4,285.73,110.02,72.81,638.2,169.64
1761,20240329,5,2418.75,1550.21,291.21,115.22,97.07,868.54,365.04
1762,20240329,6,2609.77,1601.56,467.03,106.11,88.9,1008.21,346.17
1763,20240329,7,532.15,330.58,78.86,21.28,18.43,201.57,83.0
1764,20240329,8,1851.32,1247.33,294.06,65.23,86.78,603.99,157.92
1765,20240329,9,6260.96,3698.36,839.68,477.94,192.82,2562.6,1052.16
1766,20240329,10,4864.56,2995.05,653.32,364.18,215.67,1869.51,636.34
1767,20240329,11,2726.27,1535.06,349.37,133.96,112.79,1191.21,595.09
1768,20240329,12,3076.82,1864.67,664.79,100.85,93.67,1212.15,352.84
1769,20240329,13,2638.49,1851.61,365.8,175.57,128.24,786.88,117.27
1770,20240329,14,810.12,546.05,104.99,57.62,39.78,264.07,61.68
1771,20240329,15,1474.34,1063.67,265.4,55.63,62.4,410.67,27.24
1772,20240329,16,3116.18,1966.37,377.66,215.16,114.41,1149.81,442.58
1773,20240329,17,4060.27,2693.42,605.82,136.45,191.54,1366.85,433.04
1774,20240329,18,2629.76,1678.54,349.37,85.07,116.22,951.22,400.56
1775,20240329,19,3244.86,1842.35,585.84,199.8,99.96,1402.51,516.91
1776,20240329,20,2361.15,1639.89,495.22,141.01,96.36,721.26,-11.33
1777,20240330,1,3809.79,2399.31,623.08,117.84,121.37,1410.48,548.19
1778,20240330,2,4222.46,2521.78,684.48,308.26,131.34,1700.68,576.6
1779,20240330,3,5009.69,2749.65,903.96,157.54,175.53,2260.04,1023.01
1780,20240330,4,3494.25,2127.24,667.1,272.58,165.84,1367.01,261.49
1781,20240330,5,2558.84,1605.37,545.49,160.23,114.47,953.47,133.28
1782,20240330,7,1548.8,1003.9,286.61,73.22,57.75,544.9,127.32
1783,20240330,8,1417.54,902.9,297.23,105.39,69.38,514.64,42.64
1784,20240330,9,5386.08,3306.31,785.88,325.24,252.48,2079.77,716.17
1785,20240330,10,5615.28,3231.3,1033.3,257.37,183.45,2383.98,909.86
1786,20240330,11,3109.88,1902.07,400.9,128.7,115.11,1207.81,563.1
1787,20240330,12,1346.24,742.62,228.74,93.73,41.57,603.62,239.58
1788,20240330,13,3031.32,1844.45,480.1,114.16,103.33,1186.87,489.28
1789,20240330,14,3446.11,2125.02,486.47,159.43,126.38,1321.09,548.81
1790,20240330,15,3450.29,2253.57,670.08,110.2,129.46,1196.72,286.98
1791,20240330,16,4048.87,2406.57,548.33,270.93,188.49,1642.3,634.55
1792,20240330,17,5215.41,3257.16,679.05,370.77,178.37,1958.25,730.06
1793,20240330,18,4472.94,2866.55,928.92,247.04,206.34,1606.39,224.09
1794,20240330,19,1472.35,971.41,226.53,50.86,60.69,500.94,162.86
1795,20240330,20,4501.6,2588.69,614.05,145.78,138.83,1912.91,1014.25
1796,20240331,1,575.88,381.88,122.71,42.85,27.31,194.0,1.13
1797,20240331,2,4963.77,3102.06,1073.01,327.57,211.12,1861.71,250.01
1798,20240331,3,1678.46,1081.88,233.9,67.99,70.35,596.58,224.34
1799,20240331,4,3205.33,1965.04,502.04,118.43,126.1,1240.29,493.72
1800,20240331,5,4890.35,2910.99,722.65,187.22,157.43,1979.36,912.06
1801,20240331,6,4089.11,2300.21,607.36,183.19,177.55,1788.9,820.8
1802,20240331,7,1488.06,920.73,320.07,73.02,54.93,567.33,119.31
1803,20240331,8,1939.7,1187.59,260.5,132.55,71.69,752.11,287.37
1804,20240331,9,5685.04,3697.23,754.34,432.6,201.22,1987.81,599.65
1805,20240331,10,4113.57,2898.21,777.53,213.74,197.98,1215.36,26.11
1806,20240331,11,604.55,387.14,74.14,37.86,22.59,217.41,82.82
1807,20240331,12,4312.21,2614.36,894.13,151.99,184.0,1697.85,467.73
1808,20240331,13,3240.05,1964.67,427.79,107.94,161.74,1275.38,577.91
1809,20240331,14,3132.23,1872.21,437.29,174.31,130.2,1260.02,518.22
1810,20240331,15,3625.53,2334.69,672.48,115.7,150.37,1290.84,352.29
1811,20240331,16,2732.66,1766.4,425.14,99.75,104.47,966.26,336.9
1812,20240331,17,1910.15,1155.81,408.6,134.08,84.86,754.34,126.8
1813,20240331,18,2394.09,1299.56,516.8,87.26,90.7,1094.53,399.77
1814,20240331,19,2922.61,2065.47,570.27,102.9,135.21,857.14,48.76
1815,20240331,20,7144.77,4460.01,873.23,391.19,249.54,2684.76,1170.8
1816,20240401,1,4223.11,2796.77,870.86,146.57,168.96,1426.34,239.95
1817,20240401,2,2157.55,1332.13,348.61,131.23,78.66,825.42,266.92
1818,20240401,3,4968.2,3031.97,921.5,392.59,212.32,1936.23,409.82
1819,20240401,4,551.22,316.57,70.28,40.86,21.87,234.65,101.64
1820,20240401,5,3823.08,2373.7,725.62,288.96,183.34,1449.38,251.46
1821,20240401,6,4696.69,2616.35,575.05,353.64,204.84,2080.34,946.81
1822,20240401,7,2282.93,1591.25,442.3,175.0,103.05,691.68,-28.67
1823,20240401,8,2991.73,1851.3,387.65,202.52,104.82,1140.43,445.44
1824,20240401,9,1544.31,986.68,241.71,75.36,58.04,557.63,182.52
1825,20240401,10,4754.5,2845.97,936.6,293.28,226.02,1908.53,452.63
1826,20240401,11,1640.89,1005.81,318.24,86.68,51.82,635.08,178.34
1827,20240401,12,6445.97,4121.66,1361.55,402.9,277.71,2324.31,282.15
1828,20240401,13,302.98,207.57,56.7,15.35,9.56,95.41,13.8
1829,20240401,14,5217.66,2914.57,818.18,282.43,162.74,2303.09,1039.74
1830,20240401,15,2208.84,1424.77,271.59,114.89,99.02,784.07,298.57
1831,20240401,16,2964.23,1812.43,553.98,231.83,90.71,1151.8,275.28
1832,20240401,17,2499.64,1778.97,307.91,186.84,75.9,720.67,150.02
1833,20240401,18,3512.69,2056.45,745.97,152.72,149.45,1456.24,408.1
1834,20240401,19,6593.84,4038.27,1396.27,479.01,297.84,2555.57,382.45
1835,20240401,20,3401.8,1932.71,570.7,170.74,131.44,1469.09,596.21
1836,20240402,1,2463.51,1684.4,439.11,163.09,116.18,779.11,60.73
1837,20240402,2,3903.67,2437.75,759.86,270.01,148.94,1465.92,287.11
1838,20240402,3,3416.88,2139.6,575.11,175.43,118.68,1277.28,408.06
1839,20240402,4,5895.98,4030.92,799.19,446.61,280.95,1865.06,338.31
1840,20240402,5,3722.53,2500.95,793.1,207.9,116.23,1221.58,104.35
1841,20240402,6,1463.46,863.23,197.6,100.55,62.55,600.23,239.53
1842,20240402,7,2038.79,1330.93,425.9,132.54,86.8,707.86,62.62
1843,20240402,8,436.31,322.68,78.14,18.77,15.16,113.63,1.56
1844,20240402,9,4275.7,2447.86,911.76,335.98,171.99,1827.84,408.11
1845,20240402,10,2036.62,1268.75,267.93,92.61,77.49,767.87,329.84
1846,20240402,11,2273.32,1369.53,351.31,75.89,79.18,903.79,397.41
1847,20240402,12,2123.83,1279.98,368.35,64.77,87.21,843.85,323.52
1848,20240402,13,1900.52,1131.69,282.28,120.42,57.23,768.83,308.9
1849,20240402,14,4470.67,2806.22,811.68,217.29,153.79,1664.45,481.69
1850,20240402,15,3226.39,1915.15,403.32,210.36,138.63,1311.24,558.93
1851,20240402,16,3042.89,1970.01,597.41,106.84,96.14,1072.88,272.49
1852,20240402,17,4257.04,2520.59,924.86,336.89,208.14,1736.45,266.56
1853,20240402,18,1474.2,921.96,285.99,102.17,71.73,552.24,92.35
1854,20240402,19,2285.57,1363.29,324.65,169.91,77.26,922.28,350.46
1855,20240402,20,3202.0,1947.05,656.48,192.27,110.58,1254.95,295.62
1856,20240403,1,4199.52,2704.71,655.54,150.12,172.72,1494.81,516.43
1857,20240403,2,2894.42,1887.58,358.16,124.91,128.23,1006.84,395.54
1858,20240403,3,5080.6,3155.86,1057.35,301.3,170.0,1924.74,396.09
1859,20240403,4,2913.69,1822.98,522.27,187.22,113.04,1090.71,268.18
1860,20240403,5,833.72,461.69,108.35,55.5,36.4,372.03,171.78
1861,20240403,6,2052.09,1252.31,311.61,96.68,79.39,799.78,312.1
1862,20240403,7,6070.3,4149.63,1263.56,242.82,275.76,1920.67,138.53
1863,20240403,8,1329.02,850.11,242.34,50.45,41.73,478.91,144.39
1864,20240403,9,3142.86,2112.39,399.87,116.22,150.59,1030.47,363.79
1865,20240403,10,787.0,482.88,156.95,48.02,39.02,304.12,60.13
1866,20240403,11,3012.49,2024.62,382.85,195.27,139.33,987.87,270.42
1867,20240403,12,4521.01,2870.16,816.87,345.64,150.35,1650.85,337.99
1868,20240403,13,814.4,484.5,129.85,28.7,37.85,329.9,133.5
1869,20240403,14,6491.94,4354.81,1081.58,213.15,307.29,2137.13,535.11
1870,20240403,15,2917.86,1814.92,536.09,119.96,140.65,1102.94,306.24
1871,20240403,16,5520.38,3425.2,761.15,223.47,176.85,2095.18,933.71
1872,20240403,17,3505.65,2101.72,605.62,192.79,130.46,1403.93,475.06
1873,20240403,18,3254.19,2072.98,673.72,160.33,117.52,1181.21,229.64
1874,20240403,19,3038.22,2126.03,381.62,238.63,122.51,912.19,169.43
1875,20240403,20,1463.42,852.31,189.63,75.16,47.38,611.11,298.94
1876,20240404,1,2654.25,1674.76,519.69,122.38,110.03,979.49,227.39
1877,20240404,2,1753.11,939.77,228.83,82.97,82.56,813.34,418.98
1878,20240404,3,2540.9,1710.35,363.94,92.5,126.02,830.55,248.09
1879,20240404,4,2989.24,2006.14,631.7,138.48,91.65,983.1,121.27
1880,20240404,5,2801.01,1869.93,382.35,204.45,131.73,931.08,212.55
1881,20240404,6,5839.53,4111.24,761.63,257.27,193.28,1728.29,516.11
1882,20240404,7,2604.21,1612.69,390.54,201.7,125.83,991.52,273.45
1883,20240404,8,1783.52,1165.31,298.96,133.6,75.51,618.21,110.14
1884,20240404,9,5092.24,3366.67,683.34,246.66,219.33,1725.57,576.24
1885,20240404,10,2309.47,1239.04,315.71,156.59,107.48,1070.43,490.65
1886,20240404,11,680.2,358.43,107.88,42.11,32.16,321.77,139.62
1887,20240404,12,2886.79,1837.78,523.94,186.28,114.52,1049.01,224.27
1888,20240404,13,2349.22,1570.52,457.78,173.77,115.99,778.7,31.16
1889,20240404,14,2977.46,1852.65,624.68,158.75,112.64,1124.81,228.74
1890,20240404,15,3533.43,2069.03,682.45,233.77,106.01,1464.4,442.17
1891,20240404,16,3920.04,2368.64,563.25,172.57,160.5,1551.4,655.08
1892,20240404,17,3546.85,2204.07,698.93,173.59,133.42,1342.78,336.84
1893,20240404,18,4952.37,3005.87,709.94,354.29,184.51,1946.5,697.76
1894,20240404,19,3326.6,2073.22,656.52,166.3,147.98,1253.38,282.58
1895,20240404,20,497.85,393.15,91.23,23.35,18.22,104.7,-28.1
1896,20240405,1,2299.42,1335.68,458.97,136.25,82.32,963.74,286.2
1897,20240405,2,2877.5,1853.13,611.76,136.39,134.35,1024.37,141.87
1898,20240405,3,2966.06,1871.64,479.79,107.34,95.74,1094.42,411.55
1899,20240405,4,3584.74,2211.71,668.79,252.43,133.79,1373.03,318.02
1900,20240405,5,2050.86,1385.56,356.2,147.35,83.04,665.3,78.71
1901,20240405,6,2682.18,1917.46,534.21,140.11,123.93,764.72,-33.53
1902,20240405,7,2373.64,1342.1,315.76,161.91,92.77,1031.54,461.1
1903,20240405,8,951.72,544.31,136.19,45.82,45.8,407.41,179.6
1904,20240405,9,1975.91,1222.65,314.57,98.52,84.68,753.26,255.49
1905,20240405,10,2027.77,1282.15,359.9,123.03,99.29,745.62,163.4
1906,20240405,11,4417.65,2647.04,903.16,326.61,135.73,1770.61,405.11
1907,20240405,12,2120.67,1438.12,394.21,79.25,73.4,682.55,135.69
1908,20240405,13,3189.0,1993.75,612.91,150.71,119.02,1195.25,312.61
1909,20240405,14,5952.59,3752.8,981.94,332.27,270.29,2199.79,615.29
1910,20240405,15,2012.06,1211.27,374.61,129.28,87.5,800.79,209.4
1911,20240405,16,1225.55,715.37,200.35,76.14,44.84,510.18,188.85
1912,20240405,17,3218.68,2224.92,637.54,105.64,110.01,993.76,140.57
1913,20240405,18,3335.46,2168.02,426.96,212.61,101.71,1167.44,426.16
1914,20240405,19,2344.68,1564.52,410.97,152.78,104.18,780.16,112.23
1915,20240405,20,2971.25,2129.32,415.93,193.6,136.48,841.93,95.92
1916,20240406,1,1901.25,1234.71,250.21,92.56,71.02,666.54,252.75
1917,20240406,2,2533.71,1535.47,513.42,146.07,120.0,998.24,218.75
1918,20240406,3,3459.12,2305.0,532.06,266.93,136.23,1154.12,218.9
1919,20240406,4,6805.76,4094.75,1204.96,238.84,296.13,2711.01,971.08
1920,20240406,5,1500.64,972.66,235.48,74.19,56.91,527.98,161.4
1921,20240406,6,2067.36,1332.36,345.42,125.46,102.24,735.0,161.88
1922,20240406,7,2659.49,1644.93,488.19,148.43,120.35,1014.56,257.59
1923,20240406,8,2459.71,1512.52,333.88,134.53,77.25,947.19,401.53
1924,20240406,9,2411.02,1486.01,320.84,145.35,72.52,925.01,386.3
1925,20240406,10,3951.88,2806.56,562.19,284.39,144.78,1145.32,153.96
1926,20240406,11,3829.55,2291.32,728.43,124.72,136.17,1538.23,548.91
1927,20240406,12,2497.9,1377.02,429.53,174.15,90.2,1120.88,427.0
1928,20240406,13,5503.36,3591.44,751.84,195.73,174.36,1911.92,789.99
1929,20240406,14,798.3,472.37,171.4,52.25,33.09,325.93,69.19
1930,20240406,15,2412.38,1397.46,432.92,151.87,94.29,1014.92,335.84
1931,20240406,16,3598.62,2298.81,447.47,171.75,126.95,1299.81,553.64
1932,20240406,17,1555.11,957.67,269.52,93.87,59.88,597.44,174.17
1933,20240406,18,4307.92,2571.74,799.93,246.47,177.05,1736.18,512.73
1934,20240406,19,3432.22,2245.87,479.08,265.23,137.62,1186.35,304.42
1935,20240406,20,5565.83,3436.18,952.38,321.08,246.63,2129.65,609.56
1936,20240407,1,4337.53,2638.75,819.54,147.19,189.41,1698.78,542.64
1937,20240407,2,3660.78,2492.79,775.77,266.25,137.15,1167.99,-11.18
1938,20240407,3,3800.62,2100.41,647.6,161.08,129.49,1700.21,762.04
